customer_id,name,email,country,age,age_group,signup_date,marketing_opt_in,total_orders,total_spend_usd,avg_order_value,avg_discount_pct,first_order_date,last_order_date,preferred_payment,preferred_device_ord,preferred_source,top_category_bought,avg_rating_given,total_sessions,preferred_device_sess,preferred_source_sess,first_session_date,last_session_date,has_abandoned_cart,clv_tier,is_repeat_customer
5639,Kathleen Chavez,jennifer51@example.net,US,25,25-34,2022-08-01,True,0,0.0,0.0,0.0,,,,,,,,1,mobile,organic,2021-02-01T23:11:01,2021-02-01T23:11:01,1,no_purchase,0
5640,Mary Vazquez DDS,paulagibson@example.org,SG,50,45-54,2021-07-24,False,2,401.28,200.64,2.5,2020-08-31T01:38:46,2023-03-14T13:14:07,card,mobile,direct,Electronics,,4,mobile,direct,2020-08-31T00:05:46,2024-11-28T08:02:50,0,medium,1
5641,Rebecca Hernandez,melissaramsey@example.com,PL,72,55+,2025-10-02,True,2,361.51,180.76,2.5,2024-01-31T16:10:40,2025-06-07T13:20:04,card,mobile,organic,Sports,4.5,6,mobile,direct,2020-01-24T20:11:22,2025-06-07T11:09:04,0,medium,1
5642,Lisa Acosta,sally29@example.net,FR,68,55+,2025-06-11,True,1,167.91,167.91,0.0,2024-06-03T08:03:29,2024-06-03T08:03:29,wallet,desktop,referral,Electronics,,5,desktop,organic,2020-12-25T07:25:37,2024-09-19T00:01:03,0,low,0
5643,Scott Franklin,bentleyalison@example.org,JP,63,55+,2020-07-18,False,2,350.89,175.44,10.0,2022-08-10T06:47:57,2023-12-01T06:09:25,paypal,desktop,direct,Books,,9,mobile,organic,2021-11-08T21:56:11,2025-10-15T13:45:37,0,medium,1
5644,Renee Johns,wortiz@example.com,ES,37,35-44,2023-02-21,False,2,379.69,189.84,2.5,2023-03-10T13:09:42,2024-10-26T11:29:44,card,mobile,referral,Books,4.33,5,mobile,organic,2020-03-13T21:29:29,2024-10-26T10:11:44,0,medium,1
5645,Scott Cooper,wardmichael@example.net,US,68,55+,2024-08-26,False,0,0.0,0.0,0.0,,,,,,,,6,mobile,organic,2020-10-20T02:59:28,2025-03-13T11:42:55,1,no_purchase,0
5646,Linda Hart,mary12@example.org,SE,54,45-54,2024-11-06,False,1,47.55,47.55,15.0,2021-01-24T06:28:00,2021-01-24T06:28:00,paypal,mobile,email,Fashion,,2,mobile,email,2020-02-23T09:04:55,2021-01-24T04:37:00,0,low,0
5647,Mary Black,onealsharon@example.net,GB,56,55+,2022-03-26,False,5,680.33,136.07,15.0,2021-10-09T18:07:51,2024-09-14T02:41:31,card,desktop,direct,Home & Kitchen,4.0,10,mobile,direct,2020-12-03T19:29:16,2025-09-08T00:03:24,0,medium,1
5648,Wanda Willis,victorialopez@example.com,JP,37,35-44,2021-11-21,False,0,0.0,0.0,0.0,,,,,,,,8,mobile,email,2021-04-08T04:44:28,2025-03-06T09:02:51,1,no_purchase,0
5649,Brian Porter,walshshelby@example.net,ES,21,18-24,2021-08-05,True,2,110.24,55.12,12.5,2021-06-24T10:34:07,2024-05-01T20:22:40,paypal,desktop,direct,Books,,8,desktop,direct,2020-03-20T15:50:27,2024-08-04T19:44:13,0,low,1
5650,Adrian Soto,lbaker@example.net,GB,30,25-34,2022-07-25,False,2,149.39,74.69,5.0,2022-10-06T17:56:34,2022-12-22T10:43:12,card,desktop,email,Home & Kitchen,,4,desktop,email,2022-07-25T01:55:55,2023-06-27T13:31:05,0,low,1
5651,Linda Atkinson,rodney16@example.org,GB,49,45-54,2025-05-26,False,3,268.49,89.5,5.0,2024-03-04T19:17:12,2025-03-04T21:27:35,card,mobile,direct,Fashion,,9,mobile,organic,2021-12-11T01:00:30,2025-08-22T10:43:00,0,medium,1
5652,Victor Martin,iwood@example.org,CA,74,55+,2021-05-23,True,5,353.39,70.68,12.0,2020-04-16T10:31:54,2023-11-21T05:16:33,card,desktop,direct,Fashion,,8,mobile,organic,2020-04-16T08:10:54,2023-11-21T04:24:33,0,medium,1
5653,Julia Garcia,jdecker@example.net,AU,57,55+,2023-01-23,False,2,214.28,107.14,10.0,2020-10-05T21:47:15,2024-01-15T08:55:42,card,mobile,organic,Books,4.0,5,mobile,organic,2020-08-24T03:27:05,2025-07-15T15:16:29,0,medium,1
5654,James Mitchell,timothy15@example.org,US,70,55+,2021-04-20,False,2,680.7,340.35,7.5,2023-06-30T05:20:37,2025-05-13T03:01:06,card,desktop,paid,Fashion,,4,desktop,paid,2021-02-04T03:06:50,2025-05-13T01:29:06,0,medium,1
5655,Sara Hopkins,angelicamullins@example.com,FR,43,35-44,2020-12-21,True,1,189.14,189.14,10.0,2022-10-27T22:03:16,2022-10-27T22:03:16,card,mobile,email,Electronics,,5,mobile,paid,2022-10-27T21:31:16,2024-08-11T02:51:06,0,low,0
5656,Amber Larson,ibrown@example.net,BR,50,45-54,2024-03-07,True,3,197.56,65.85,3.33,2023-04-29T19:02:27,2023-12-07T08:26:45,card,mobile,direct,Books,4.33,12,mobile,direct,2020-02-01T05:57:45,2025-01-10T03:17:05,0,low,1
5657,Kimberly Mcdonald,bryanhernandez@example.net,AU,71,55+,2021-09-14,True,1,60.03,60.03,0.0,2021-09-09T21:56:18,2021-09-09T21:56:18,card,mobile,organic,Toys,,5,mobile,organic,2020-03-29T11:01:14,2025-08-08T17:12:25,0,low,0
5658,Matthew Aguilar,marytate@example.net,US,53,45-54,2021-10-30,True,2,49.89,24.94,0.0,2021-10-12T03:28:45,2022-07-27T15:37:59,card,mobile,direct,Books,4.0,8,mobile,direct,2020-11-09T07:31:16,2024-07-24T19:34:54,0,low,1
5659,Evan Morgan,moorepaul@example.com,PL,33,25-34,2020-03-15,True,1,204.33,204.33,0.0,2024-06-19T10:10:09,2024-06-19T10:10:09,wallet,mobile,organic,Toys,3.25,4,mobile,organic,2021-08-07T00:00:44,2025-08-31T02:01:20,0,medium,0
5660,Jill Sanchez,pferguson@example.com,MX,28,25-34,2025-10-13,True,0,0.0,0.0,0.0,,,,,,,,2,desktop,referral,2020-01-14T19:30:25,2021-08-23T19:30:28,1,no_purchase,0
5661,Jesus Scott,smoore@example.com,GB,18,18-24,2021-11-04,True,1,57.76,57.76,0.0,2023-10-24T08:02:30,2023-10-24T08:02:30,card,mobile,direct,Toys,,7,mobile,organic,2020-09-04T02:38:50,2025-07-12T20:40:59,0,low,0
5662,Mrs. Angela Haney,morgan78@example.org,GB,72,55+,2024-10-10,False,3,524.95,174.98,1.67,2020-05-02T09:09:21,2025-03-06T05:13:24,card,desktop,direct,Sports,,8,desktop,direct,2020-05-02T06:56:21,2025-03-06T03:37:24,0,medium,1
5663,Emily Velazquez,redwards@example.org,US,46,45-54,2023-11-20,True,1,67.39,67.39,0.0,2020-08-03T19:59:01,2020-08-03T19:59:01,card,mobile,direct,Home & Kitchen,5.0,6,mobile,organic,2020-01-29T18:49:38,2025-10-19T08:55:22,0,low,0
5664,William Peterson,klee@example.net,GB,61,55+,2020-10-14,False,3,307.42,102.47,6.67,2020-10-22T02:50:45,2023-09-23T00:10:09,card,mobile,direct,Fashion,4.12,8,desktop,direct,2020-10-22T00:38:45,2024-10-08T18:34:52,0,medium,1
5665,Mitchell Franklin,zmcmahon@example.com,JP,73,55+,2025-05-17,False,0,0.0,0.0,0.0,,,,,,,,9,desktop,email,2020-05-11T06:04:21,2025-05-21T10:22:33,1,no_purchase,0
5666,Natalie Maynard,zacharyrichards@example.com,IN,57,55+,2020-11-14,True,1,59.98,59.98,10.0,2023-12-01T21:53:45,2023-12-01T21:53:45,cod,tablet,email,Books,,2,desktop,email,2023-12-01T19:32:45,2024-04-02T03:54:17,0,low,0
5667,Tracey Adams,edward52@example.org,GB,39,35-44,2020-12-05,True,2,522.7,261.35,5.0,2023-06-11T05:49:31,2024-07-03T07:51:20,card,mobile,direct,Sports,,8,mobile,direct,2020-07-07T22:58:02,2024-07-03T05:24:20,0,medium,1
5668,Steven Marquez,patrick74@example.net,BR,26,25-34,2022-06-21,False,3,894.25,298.08,8.33,2023-07-19T01:43:02,2024-07-30T21:56:04,card,desktop,organic,Sports,3.0,7,mobile,organic,2020-01-27T15:27:13,2025-01-25T09:31:26,0,medium,1
5669,Ryan Williams,jean34@example.net,US,29,25-34,2023-06-11,True,1,60.9,60.9,10.0,2022-05-21T16:51:57,2022-05-21T16:51:57,card,mobile,social,Fashion,,6,mobile,organic,2020-01-30T08:59:51,2022-05-21T15:50:57,0,low,0
5670,Jeff Miller,richardjonathan@example.com,US,20,18-24,2021-07-17,False,0,0.0,0.0,0.0,,,,,,,,1,desktop,direct,2020-10-18T19:18:26,2020-10-18T19:18:26,1,no_purchase,0
5671,Julie King,wstafford@example.com,SG,28,25-34,2022-07-19,True,5,261.73,52.35,11.0,2021-06-26T09:06:39,2025-10-06T13:12:26,card,mobile,organic,Fashion,,8,desktop,organic,2020-12-30T19:34:30,2025-10-06T11:59:26,0,medium,1
5672,Benjamin Woods,jacobstevens@example.net,US,45,45-54,2021-11-09,True,0,0.0,0.0,0.0,,,,,,,,2,mobile,email,2020-09-12T03:14:05,2021-01-31T06:27:33,1,no_purchase,0
5673,Tracy Brewer,david36@example.net,US,46,45-54,2022-12-19,True,0,0.0,0.0,0.0,,,,,,,,6,desktop,organic,2020-06-05T18:29:33,2023-06-18T21:19:49,1,no_purchase,0
5674,Tricia Haynes,mariadowns@example.net,US,68,55+,2023-10-07,False,3,828.52,276.17,5.0,2021-03-07T16:10:53,2024-07-15T09:22:56,card,desktop,direct,Beauty,,8,desktop,direct,2021-03-06T20:02:36,2025-01-28T10:53:56,0,medium,1
5675,Joseph Wilson,johnsonryan@example.com,CA,60,55+,2025-10-04,True,1,136.1,136.1,0.0,2022-10-26T09:09:53,2022-10-26T09:09:53,paypal,mobile,direct,Beauty,,5,mobile,direct,2020-04-01T18:15:30,2023-11-29T11:23:27,0,low,0
5676,David Odom,petersonsamuel@example.com,BR,54,45-54,2023-09-24,False,2,98.4,49.2,0.0,2020-03-23T01:21:21,2020-09-10T22:05:43,card,desktop,email,Beauty,,2,desktop,email,2020-03-22T23:00:21,2020-09-10T20:19:43,0,low,1
5677,Matthew Lane,tammy36@example.net,FR,74,55+,2024-11-01,False,3,234.79,78.26,3.33,2020-09-08T19:04:22,2023-05-31T06:52:55,card,desktop,organic,Beauty,4.0,8,desktop,organic,2020-09-08T18:14:22,2024-10-02T11:10:53,0,medium,1
5678,Jessica Cross,rhodesnorma@example.net,FR,64,55+,2025-07-04,True,1,105.2,105.2,5.0,2021-04-14T19:55:34,2021-04-14T19:55:34,card,desktop,organic,Books,,1,desktop,organic,2021-04-14T17:50:34,2021-04-14T17:50:34,0,low,0
5679,Stephanie Rogers,darryl58@example.net,DE,54,45-54,2025-02-12,False,2,413.28,206.64,5.0,2020-10-04T14:33:49,2025-10-28T00:39:13,card,mobile,direct,Beauty,,4,mobile,direct,2020-07-05T21:41:27,2025-10-27T22:47:13,0,medium,1
5680,Lauren Long,wwise@example.com,ZA,28,25-34,2020-03-13,False,2,50.26,25.13,2.5,2021-06-22T06:38:05,2025-03-08T23:31:26,card,desktop,organic,Books,,7,desktop,organic,2020-10-22T11:24:02,2025-03-08T22:32:26,0,low,1
5681,William Reyes,rachael72@example.com,PL,70,55+,2023-02-12,True,1,141.71,141.71,10.0,2024-02-13T00:35:24,2024-02-13T00:35:24,card,desktop,social,Books,5.0,4,mobile,organic,2021-05-12T14:48:47,2024-02-12T22:43:24,0,low,0
5682,Jeffrey Morrison,stevenmartinez@example.com,SE,42,35-44,2021-03-17,True,1,103.65,103.65,0.0,2024-05-11T10:25:20,2024-05-11T10:25:20,card,desktop,social,Beauty,,7,desktop,direct,2020-01-16T15:26:08,2024-05-11T08:46:20,0,low,0
5683,Donald Parker,natalie75@example.com,GB,33,25-34,2021-12-30,True,1,798.61,798.61,5.0,2025-05-09T22:20:19,2025-05-09T22:20:19,paypal,mobile,organic,Electronics,,4,mobile,organic,2020-06-15T03:10:11,2025-05-09T21:13:19,0,medium,0
5684,John Brown,tammyliu@example.org,US,52,45-54,2020-07-05,False,3,185.81,61.94,8.33,2022-06-30T05:07:44,2024-09-04T19:45:33,card,mobile,direct,Toys,,9,mobile,direct,2021-02-15T04:01:34,2024-09-04T19:12:33,0,low,1
5685,Timothy Williams,cookdanielle@example.org,AE,52,45-54,2020-08-02,True,2,382.35,191.18,2.5,2020-05-13T15:56:02,2023-06-05T23:28:46,card,desktop,direct,Books,3.0,7,desktop,direct,2020-01-23T04:03:27,2024-11-05T16:39:52,0,medium,1
5686,Emma Martin,emilywilson@example.org,US,71,55+,2021-01-23,True,3,588.62,196.21,15.0,2022-03-24T18:11:54,2025-09-24T19:16:26,card,mobile,organic,Electronics,4.5,8,mobile,organic,2020-01-19T22:52:12,2025-09-24T18:31:26,0,medium,1
5687,Stephanie Stevens MD,ahutchinson@example.com,DE,56,55+,2020-07-06,False,0,0.0,0.0,0.0,,,,,,,,4,mobile,email,2020-07-10T10:35:54,2024-12-31T01:32:37,1,no_purchase,0
5688,Amber Chang,renee21@example.org,BR,69,55+,2022-04-03,False,2,84.22,42.11,15.0,2021-05-10T19:23:35,2021-12-03T05:20:42,card,desktop,direct,Sports,,6,desktop,direct,2021-05-10T18:25:35,2025-08-14T07:25:41,0,low,1
5689,Jane Curtis,rbonilla@example.net,US,19,18-24,2022-10-21,True,1,124.55,124.55,0.0,2025-02-22T00:31:33,2025-02-22T00:31:33,card,desktop,direct,Toys,,4,desktop,direct,2021-08-12T20:10:32,2025-10-14T03:24:09,0,low,0
5690,Patricia Robinson,johnsondavid@example.com,AU,36,35-44,2021-12-02,True,4,621.25,155.31,2.5,2021-09-28T21:53:31,2025-09-21T10:35:37,card,mobile,direct,Beauty,,8,mobile,direct,2021-09-28T19:20:31,2025-09-21T09:54:37,0,medium,1
5691,Shannon Dunn,kcummings@example.net,IN,26,25-34,2024-10-20,False,1,37.15,37.15,5.0,2021-02-13T01:09:05,2021-02-13T01:09:05,card,desktop,direct,Books,,2,desktop,direct,2021-02-12T23:31:05,2025-05-21T10:51:04,0,low,0
5692,Dana Turner,martinezryan@example.net,SE,23,18-24,2022-10-15,False,4,364.99,91.25,10.0,2023-09-10T00:14:41,2025-03-17T11:29:50,card,desktop,email,Beauty,4.0,5,desktop,direct,2022-09-07T16:51:27,2025-03-17T09:08:50,0,medium,1
5693,Kelli Hernandez,milleryolanda@example.net,SE,65,55+,2025-07-22,True,2,462.42,231.21,12.5,2023-08-13T07:40:18,2023-11-21T01:07:17,card,desktop,organic,Electronics,,11,mobile,direct,2020-02-02T14:39:40,2025-03-16T22:14:44,0,medium,1
5694,Mary West PhD,hernandeztroy@example.org,BR,19,18-24,2024-01-11,True,2,319.2,159.6,0.0,2021-12-30T05:55:11,2025-04-27T12:09:00,card,mobile,email,Home & Kitchen,3.0,12,mobile,organic,2020-02-12T01:20:09,2025-07-29T00:44:18,0,medium,1
5695,Robert Scott,nbaker@example.net,SE,33,25-34,2024-01-07,False,1,32.82,32.82,15.0,2022-08-15T20:19:35,2022-08-15T20:19:35,paypal,mobile,organic,Home & Kitchen,,6,mobile,email,2020-09-28T05:54:35,2025-03-17T20:02:01,0,low,0
5696,Travis Russo,gperez@example.org,US,41,35-44,2024-01-10,True,1,296.48,296.48,0.0,2023-01-22T12:01:59,2023-01-22T12:01:59,card,mobile,organic,Toys,,4,mobile,organic,2021-01-12T22:12:49,2023-01-22T11:08:59,0,medium,0
5697,Brandon Murray,chelsea63@example.org,US,30,25-34,2025-07-22,True,2,299.1,149.55,2.5,2020-01-09T06:16:41,2025-10-10T10:39:54,card,mobile,direct,Electronics,3.0,3,mobile,paid,2020-01-09T04:47:41,2025-10-10T09:13:54,0,medium,1
5698,Michele Smith,sarahwoods@example.org,AU,22,18-24,2024-01-29,False,1,113.07,113.07,0.0,2023-04-15T10:30:27,2023-04-15T10:30:27,wallet,mobile,referral,Sports,,4,mobile,organic,2020-11-16T22:11:54,2024-07-23T10:09:30,0,low,0
5699,William Jones,tbarton@example.org,BR,27,25-34,2024-05-29,True,2,693.53,346.76,2.5,2020-09-29T07:24:27,2021-03-25T17:17:43,card,desktop,paid,Home & Kitchen,,2,desktop,paid,2020-09-29T05:42:27,2021-03-25T15:52:43,0,medium,1
5700,Kristin Jones,edward12@example.com,IN,44,35-44,2025-05-23,False,0,0.0,0.0,0.0,,,,,,,,2,desktop,direct,2020-05-25T18:51:23,2024-03-14T23:57:16,1,no_purchase,0
5701,James Huynh,hoffmanjames@example.com,GB,75,55+,2025-01-02,True,0,0.0,0.0,0.0,,,,,,,,9,mobile,direct,2020-02-02T08:59:02,2025-04-22T19:10:06,1,no_purchase,0
5702,Patrick Flynn,padams@example.net,JP,38,35-44,2021-06-12,True,3,386.42,128.81,8.33,2020-05-23T22:49:55,2024-08-28T07:24:39,paypal,mobile,direct,Fashion,,7,mobile,direct,2020-02-23T22:31:43,2024-08-28T05:22:39,0,medium,1
5703,James Brown,adamhernandez@example.net,MX,63,55+,2023-06-13,False,4,582.04,145.51,5.0,2020-07-01T22:35:41,2024-01-26T23:05:01,card,desktop,organic,Beauty,3.5,8,desktop,email,2020-07-01T20:53:41,2025-01-17T22:12:12,0,medium,1
5704,Katherine Aguilar,crichardson@example.org,US,26,25-34,2023-05-28,True,2,434.56,217.28,12.5,2021-04-04T23:46:14,2021-09-07T19:23:09,card,mobile,direct,Fashion,,6,mobile,direct,2020-10-16T10:46:43,2024-11-18T21:46:40,0,medium,1
5705,Sharon Phillips,breanna28@example.org,SE,74,55+,2022-12-08,True,1,64.91,64.91,20.0,2024-10-26T21:42:49,2024-10-26T21:42:49,paypal,mobile,organic,Beauty,4.0,6,mobile,organic,2021-12-14T21:47:26,2025-06-22T03:07:38,0,low,0
5706,John Wheeler,george23@example.net,SE,46,45-54,2021-07-24,True,3,166.33,55.44,6.67,2020-11-03T08:16:18,2022-09-18T00:06:57,card,mobile,direct,Books,2.0,10,desktop,direct,2020-11-03T06:46:18,2025-07-24T11:39:42,0,low,1
5707,Bobby Taylor,donald15@example.net,BR,48,45-54,2022-04-28,True,1,46.92,46.92,0.0,2024-07-27T12:00:36,2024-07-27T12:00:36,card,mobile,organic,Sports,,7,desktop,organic,2020-07-15T23:56:42,2025-01-17T10:57:02,0,low,0
5708,Dominique Ward,kennethpeters@example.com,JP,70,55+,2022-06-03,True,1,24.77,24.77,0.0,2024-12-08T19:10:27,2024-12-08T19:10:27,card,mobile,social,Home & Kitchen,5.0,5,mobile,social,2021-07-13T00:48:28,2024-12-08T17:12:27,0,low,0
5709,Joy Davis,braunwalter@example.com,US,62,55+,2022-06-01,False,0,0.0,0.0,0.0,,,,,,,,5,desktop,organic,2020-10-28T04:42:20,2025-04-18T19:11:06,1,no_purchase,0
5710,Robert Preston,david65@example.net,IN,28,25-34,2022-07-20,True,5,316.19,63.24,4.0,2020-12-03T06:22:57,2025-08-12T12:45:26,card,mobile,social,Toys,4.17,7,mobile,direct,2020-12-03T04:34:57,2025-08-12T11:12:26,0,medium,1
5711,Arthur Rosario,elizabethmiles@example.net,FR,30,25-34,2021-11-10,True,1,45.17,45.17,0.0,2024-11-15T09:40:49,2024-11-15T09:40:49,card,desktop,email,Toys,,12,mobile,direct,2021-03-06T23:05:02,2024-11-15T07:23:49,0,low,0
5712,Harold York,jwilliams@example.net,IN,62,55+,2020-04-02,True,3,324.63,108.21,16.67,2021-01-06T07:58:52,2025-10-30T15:55:09,card,mobile,direct,Beauty,,6,mobile,direct,2021-01-06T06:58:52,2025-10-30T14:41:09,0,medium,1
5713,Chelsea Henry,shortmelanie@example.com,US,73,55+,2022-11-25,False,1,117.16,117.16,0.0,2023-07-16T06:44:47,2023-07-16T06:44:47,card,mobile,social,Books,,6,mobile,social,2020-05-27T19:53:25,2023-11-16T06:09:40,0,low,0
5714,Michael Dennis,ofranklin@example.org,US,61,55+,2025-07-27,False,0,0.0,0.0,0.0,,,,,,,,6,mobile,organic,2020-02-27T02:36:58,2023-10-20T02:13:11,1,no_purchase,0
5715,Henry Morris,dickersonadrian@example.org,JP,63,55+,2024-08-22,True,4,503.19,125.8,0.0,2023-04-20T05:34:44,2024-04-30T20:41:25,card,desktop,organic,Fashion,,5,desktop,organic,2020-05-27T13:19:58,2024-04-30T19:07:25,0,medium,1
5716,James Smith,tquinn@example.com,FR,38,35-44,2023-01-02,True,3,880.88,293.63,8.33,2021-09-04T14:56:43,2025-10-05T09:31:52,card,desktop,direct,Books,4.2,10,desktop,direct,2021-01-31T11:30:24,2025-10-05T06:38:52,0,medium,1
5717,Cynthia Larson,vhoward@example.net,AE,32,25-34,2023-12-03,True,1,89.68,89.68,5.0,2023-12-11T04:08:47,2023-12-11T04:08:47,wallet,desktop,email,Toys,,4,desktop,email,2020-05-08T01:16:11,2024-09-12T16:55:48,0,low,0
5718,Terri Fuller,sabrinahughes@example.org,JP,54,45-54,2020-05-28,True,1,32.47,32.47,0.0,2025-10-13T20:06:12,2025-10-13T20:06:12,card,mobile,referral,Books,,13,desktop,organic,2020-09-03T20:09:52,2025-10-13T18:40:12,0,low,0
5719,Amanda Vaughn,robert28@example.org,BR,57,55+,2022-07-18,True,2,265.55,132.77,15.0,2025-05-28T20:29:44,2025-08-29T22:17:57,card,desktop,organic,Sports,2.0,9,desktop,organic,2020-01-07T04:39:32,2025-08-29T21:28:57,0,medium,1
5720,Julie Hoffman,stephenskeith@example.com,US,62,55+,2022-02-25,False,2,386.68,193.34,2.5,2020-06-27T05:34:04,2025-02-24T06:55:27,paypal,mobile,organic,Beauty,5.0,5,mobile,organic,2020-06-27T03:08:04,2025-02-24T06:49:27,0,medium,1
5721,Cheryl Miller,phillipsmichelle@example.org,PL,27,25-34,2025-01-02,False,0,0.0,0.0,0.0,,,,,,,,2,desktop,direct,2022-08-03T06:35:40,2024-08-05T09:36:05,1,no_purchase,0
5722,Jessica Blair,pmendoza@example.org,JP,71,55+,2024-12-25,False,1,86.31,86.31,15.0,2025-10-10T07:40:27,2025-10-10T07:40:27,card,mobile,paid,Fashion,,6,mobile,social,2020-01-27T23:44:25,2025-10-10T06:06:27,0,low,0
5723,George Johnson,amanda97@example.net,IN,63,55+,2024-11-06,False,2,197.08,98.54,0.0,2023-11-10T00:47:15,2025-03-12T05:43:24,wallet,mobile,direct,Fashion,,3,mobile,direct,2023-01-27T06:10:14,2025-03-12T03:27:24,0,low,1
5724,Jason Shaw,jenniferfields@example.net,CA,33,25-34,2023-10-31,True,3,271.09,90.36,1.67,2020-06-03T21:02:09,2023-06-08T23:11:14,card,desktop,paid,Home & Kitchen,4.5,6,desktop,paid,2020-06-03T19:58:09,2025-01-11T09:35:27,0,medium,1
5725,David Ortega,robertlawrence@example.net,AE,46,45-54,2023-06-10,False,3,216.07,72.02,0.0,2020-03-07T15:15:56,2024-01-03T09:03:23,card,desktop,direct,Beauty,4.0,5,mobile,organic,2020-03-07T13:55:56,2024-01-03T07:15:23,0,medium,1
5726,Samantha Petersen,murrayharold@example.net,PL,69,55+,2024-12-20,True,1,484.55,484.55,15.0,2020-11-22T16:39:56,2020-11-22T16:39:56,card,desktop,email,Fashion,,3,desktop,email,2020-11-22T14:54:56,2023-01-05T03:02:47,0,medium,0
5727,Phillip Hughes,bbaker@example.org,JP,24,18-24,2022-08-11,False,3,137.97,45.99,15.0,2020-10-22T05:28:30,2025-10-07T16:37:31,card,desktop,direct,Beauty,,9,mobile,organic,2020-10-22T01:50:30,2025-10-07T14:39:31,0,low,1
5728,Leah Clements,oguzman@example.org,MX,44,35-44,2025-05-07,True,0,0.0,0.0,0.0,,,,,,,,4,desktop,organic,2021-09-15T19:37:49,2024-02-13T04:34:46,1,no_purchase,0
5729,Taylor Ramirez,jeffery00@example.org,GB,40,35-44,2023-12-21,True,1,90.69,90.69,15.0,2025-07-13T17:51:14,2025-07-13T17:51:14,card,desktop,organic,Beauty,4.5,8,mobile,direct,2021-01-24T04:43:47,2025-07-13T16:32:14,0,low,0
5730,Evan Baldwin,jennifer30@example.org,PL,34,25-34,2025-04-05,True,0,0.0,0.0,0.0,,,,,,,,4,desktop,paid,2021-05-05T20:54:56,2025-02-04T14:38:04,1,no_purchase,0
5731,Natasha Conway,brianmason@example.com,US,28,25-34,2020-09-28,False,3,635.02,211.67,6.67,2022-09-05T14:27:48,2025-02-04T04:34:04,card,mobile,direct,Books,,10,mobile,direct,2020-02-11T14:48:33,2025-02-04T02:43:04,0,medium,1
5732,Charles Wilson,dskinner@example.com,MX,37,35-44,2023-03-11,True,3,447.46,149.15,13.33,2022-03-31T17:28:06,2025-10-17T05:28:13,card,desktop,referral,Fashion,,8,desktop,organic,2020-08-15T10:57:47,2025-10-17T04:43:13,0,medium,1
5733,Kayla Newman,stantonwayne@example.org,FR,39,35-44,2023-06-06,True,3,305.33,101.78,10.0,2022-04-24T12:39:18,2024-11-25T09:53:31,card,mobile,direct,Books,,6,desktop,organic,2020-04-04T11:38:59,2024-11-25T08:34:31,0,medium,1
5734,David Howell,gnavarro@example.com,IN,53,45-54,2020-05-06,False,1,75.09,75.09,0.0,2020-01-08T21:45:30,2020-01-08T21:45:30,paypal,mobile,organic,Beauty,,5,mobile,direct,2020-01-08T20:05:30,2024-03-23T20:28:53,0,low,0
5735,Andrea Joseph,margaret92@example.com,AU,25,25-34,2024-04-11,False,2,394.92,197.46,0.0,2022-07-13T11:21:41,2024-12-09T10:26:26,card,mobile,organic,Fashion,,5,mobile,direct,2020-01-07T12:46:00,2024-12-09T09:35:26,0,medium,1
5736,Christine Craig,jennifercarson@example.org,ES,64,55+,2021-05-31,False,3,112.54,37.51,8.33,2022-06-12T23:04:51,2024-04-04T22:10:20,card,desktop,direct,Beauty,,7,desktop,direct,2021-09-16T14:36:26,2025-05-16T17:55:49,0,low,1
5737,Dr. Paul Taylor,cruzjennifer@example.com,BR,68,55+,2024-01-06,True,1,459.2,459.2,0.0,2022-08-21T15:22:09,2022-08-21T15:22:09,card,mobile,referral,Electronics,,3,desktop,direct,2020-02-16T12:36:32,2022-08-31T07:40:46,0,medium,0
5738,Catherine Cook,staylor@example.com,MX,66,55+,2025-09-22,False,1,39.93,39.93,0.0,2023-03-10T21:06:12,2023-03-10T21:06:12,card,desktop,organic,Toys,,6,desktop,organic,2023-03-10T18:20:12,2025-01-22T05:49:08,0,low,0
5739,Katie Johnson,gloriajones@example.org,US,57,55+,2020-01-31,True,2,303.75,151.88,2.5,2024-04-03T02:13:52,2025-05-12T07:08:07,card,desktop,organic,Beauty,4.25,8,desktop,direct,2021-03-28T08:37:29,2025-08-26T11:28:25,0,medium,1
5740,James Charles,emilytorres@example.org,CA,64,55+,2022-05-13,False,0,0.0,0.0,0.0,,,,,,,,2,desktop,direct,2021-01-24T13:42:18,2022-05-01T11:50:15,1,no_purchase,0
5741,Susan Davis,johnny68@example.net,NL,69,55+,2023-12-01,True,3,446.28,148.76,13.33,2023-04-20T08:25:18,2025-09-16T18:45:24,card,mobile,organic,Beauty,4.0,8,mobile,organic,2020-01-27T20:18:46,2025-09-16T16:15:24,0,medium,1
5742,Jason Hawkins,bergerjustin@example.com,ES,33,25-34,2021-02-15,False,1,17.19,17.19,0.0,2024-10-15T02:16:36,2024-10-15T02:16:36,paypal,mobile,organic,Toys,,2,desktop,organic,2022-03-26T09:19:36,2024-10-15T01:04:36,0,low,0
5743,Eric Obrien,kelli60@example.net,DE,56,55+,2025-09-19,True,2,428.91,214.46,2.5,2021-04-02T13:06:42,2023-04-28T21:26:01,card,desktop,direct,Beauty,,5,desktop,direct,2021-04-02T10:54:42,2023-04-28T19:06:01,0,medium,1
